<YEI3Space WL:12000861>


           R,                   i,                  j,                    k,        %,  Button
(0.14512483775615692, -0.8876972794532776, -0.1174044981598854, 0.4208904504776001, 63, 0)
(0.14541923999786377, -0.886954128742218, -0.11764439195394516, 0.4222860038280487, 63, 0)
(0.14556188881397247, -0.8864273428916931, -0.11789698898792267, 0.42327165603637695, 63, 0)
(0.1459120512008667, -0.8854593634605408, -0.11848259717226028, 0.4250096082687378, 63, 0)
(0.1460498422384262, -0.8849946856498718, -0.11870495975017548, 0.4258674681186676, 63, 0)
(0.14621038734912872, -0.8843806385993958, -0.11898353695869446, 0.42700883746147156, 63, 0)
(0.1465754508972168, -0.8834064602851868, -0.11940789222717285, 0.42877787351608276, 63, 0)
(0.14677268266677856, -0.8828221559524536, -0.11974964290857315, 0.429817259311676, 63, 0)
(0.1469995528459549, -0.8820573687553406, -0.12017238140106201, 0.43118977546691895, 63, 0)
(0.1471603959798813, -0.881575345993042, -0.12046802788972855, 0.43203723430633545, 63, 0)
(0.1473347395658493, -0.88092440366745, -0.12093877792358398, 0.4331727921962738, 63, 0)
(0.14741583168506622, -0.8804840445518494, -0.12120944261550903, 0.4339640438556671, 63, 0)
(0.14754077792167664, -0.8799318671226501, -0.12165398895740509, 0.4349161982536316, 63, 0)
(0.14767824113368988, -0.8796542286872864, -0.12184379249811172, 0.4353776276111603, 63, 0)
(0.14777033030986786, -0.8792411684989929, -0.12210728973150253, 0.4361065626144409, 63, 0)
(0.1478618085384369, -0.878966212272644, -0.12229419499635696, 0.4365771412849426, 63, 0)
(0.14803770184516907, -0.8784922957420349, -0.12262097001075745, 0.437378853559494, 63, 0)
(0.14811059832572937, -0.8781235814094543, -0.12285858392715454, 0.4380274713039398, 63, 0)
(0.14825263619422913, -0.87769615650177, -0.12320037186145782, 0.43873950839042664, 63, 0)
(0.14844900369644165, -0.8772472143173218, -0.12350869178771973, 0.43948376178741455, 63, 0)
(0.14853449165821075, -0.8768218159675598, -0.12373320013284683, 0.44023990631103516, 63, 0)
(0.14857327938079834, -0.8765040040016174, -0.12393683195114136, 0.4408019781112671, 63, 0)
(0.14869055151939392, -0.8761176466941833, -0.12427402287721634, 0.441435307264328, 63, 0)
(0.14875520765781403, -0.8757403492927551, -0.12450357526540756, 0.44209715723991394, 63, 0)
(0.14889788627624512, -0.8754760026931763, -0.12467031180858612, 0.44252529740333557, 63, 0)
(0.14900611340999603, -0.87513667345047, -0.12495845556259155, 0.4430784285068512, 63, 0)
(0.14901067316532135, -0.8747701644897461, -0.12523320317268372, 0.44372281432151794, 63, 0)
(0.1490940898656845, -0.8745294809341431, -0.12557710707187653, 0.44407153129577637, 63, 0)
(0.1490558385848999, -0.8743455410003662, -0.12575286626815796, 0.44439712166786194, 63, 0)
(0.14914025366306305, -0.8740279078483582, -0.12607626616954803, 0.4449015259742737, 63, 0)
(0.14921271800994873, -0.8733053207397461, -0.12676352262496948, 0.4460991621017456, 63, 0)
(0.14936529099941254, -0.8726691603660583, -0.1272498220205307, 0.4471532702445984, 63, 0)
(0.14934894442558289, -0.8724404573440552, -0.12741073966026306, 0.4475591778755188, 63, 0)
(0.14936517179012299, -0.8723413944244385, -0.12745416164398193, 0.4477345049381256, 63, 0)
(0.1495334506034851, -0.8721708655357361, -0.12756556272506714, 0.4479787051677704, 63, 0)
(0.14958983659744263, -0.8719725608825684, -0.12778526544570923, 0.4482831656932831, 63, 0)
(0.14953340590000153, -0.8717955946922302, -0.12793739140033722, 0.44860273599624634, 63, 0)
(0.14953023195266724, -0.871630072593689, -0.12810207903385162, 0.44887831807136536, 63, 0)
(0.14961080253124237, -0.871493399143219, -0.12823408842086792, 0.4490792453289032, 63, 0)
(0.14964835345745087, -0.8713481426239014, -0.12840339541435242, 0.4493001103401184, 63, 0)
(0.1498030722141266, -0.8711938261985779, -0.12856251001358032, 0.44950219988822937, 63, 0)
(0.1498231738805771, -0.8710645437240601, -0.1286938488483429, 0.44970837235450745, 63, 0)
(0.14984990656375885, -0.8709813952445984, -0.12872378528118134, 0.44985195994377136, 63, 0)
(0.14986255764961243, -0.8708989024162292, -0.12873366475105286, 0.4500044584274292, 63, 0)
(0.14994405210018158, -0.8707820773124695, -0.1288803070783615, 0.4501614570617676, 63, 0)
(0.1499883085489273, -0.870692789554596, -0.12895046174526215, 0.4502992033958435, 63, 0)
(0.15001338720321655, -0.8705821633338928, -0.12905029952526093, 0.4504764676094055, 63, 0)
(0.14999639987945557, -0.8704463839530945, -0.12911410629749298, 0.45072582364082336, 63, 0)
(0.1499653309583664, -0.8703657984733582, -0.1291993260383606, 0.4508674144744873, 63, 0)
(0.1500820368528366, -0.8701575398445129, -0.12933170795440674, 0.4511926472187042, 63, 0)
(0.15015800297260284, -0.8700806498527527, -0.12944293022155762, 0.45128366351127625, 63, 0)
(0.15009653568267822, -0.8700008392333984, -0.12956511974334717, 0.4514228105545044, 63, 0)
(0.15012577176094055, -0.8699175715446472, -0.12964442372322083, 0.4515508711338043, 63, 0)
(0.15015290677547455, -0.8699049353599548, -0.12972058355808258, 0.4515444040298462, 63, 0)
(0.1501847207546234, -0.8698480129241943, -0.12975402176380157, 0.45163363218307495, 63, 0)
(0.15015354752540588, -0.8697134852409363, -0.12982740998268127, 0.45188212394714355, 63, 0)
(0.15010575950145721, -0.8696285486221313, -0.12987424433231354, 0.4520479738712311, 63, 0)
(0.15010929107666016, -0.8695257902145386, -0.12991784512996674, 0.4522317051887512, 63, 0)
(0.15018515288829803, -0.8694433569908142, -0.1300412267446518, 0.4523297846317291, 63, 0)
(0.15020403265953064, -0.8693506717681885, -0.13012352585792542, 0.4524778425693512, 63, 0)
(0.1502714902162552, -0.869249165058136, -0.13020767271518707, 0.45262637734413147, 63, 0)
(0.1503237634897232, -0.8691754937171936, -0.13022395968437195, 0.452745646238327, 63, 0)
(0.15038274228572845, -0.8691651225090027, -0.13025163114070892, 0.452737957239151, 63, 0)
(0.150377094745636, -0.869114339351654, -0.13037940859794617, 0.45280054211616516, 63, 0)
(0.1504022628068924, -0.8691052794456482, -0.1304538995027542, 0.4527881145477295, 63, 0)
(0.150482639670372, -0.8690257668495178, -0.13048289716243744, 0.4529058635234833, 63, 0)
(0.15055733919143677, -0.8689430356025696, -0.13053730130195618, 0.4530239999294281, 63, 0)
(0.150587260723114, -0.8688960671424866, -0.13052260875701904, 0.45310842990875244, 63, 0)
(0.1506510227918625, -0.8688561916351318, -0.13054566085338593, 0.4531569182872772, 63, 0)
(0.15065880119800568, -0.8687975406646729, -0.1305915117263794, 0.45325353741645813, 63, 0)
(0.1505875587463379, -0.868726909160614, -0.13063590228557587, 0.45339998602867126, 63, 0)
(0.1505088210105896, -0.8686764240264893, -0.1306629776954651, 0.4535149335861206, 63, 0)
(0.1504267454147339, -0.8686527013778687, -0.13071118295192719, 0.4535735845565796, 63, 0)
(0.15051165223121643, -0.8685909509658813, -0.13073307275772095, 0.4536576271057129, 63, 0)
(0.1505248099565506, -0.8685230612754822, -0.13079066574573517, 0.4537663459777832, 63, 0)
(0.15053781867027283, -0.8684899210929871, -0.1308494359254837, 0.45380857586860657, 63, 0)
(0.15049633383750916, -0.8684900999069214, -0.13086630403995514, 0.4538171887397766, 63, 0)
(0.15044577419757843, -0.8684282302856445, -0.13092336058616638, 0.4539358615875244, 63, 0)
(0.1504303216934204, -0.868369996547699, -0.1309153139591217, 0.45405465364456177, 63, 0)
(0.1504760980606079, -0.8683022856712341, -0.13093915581703186, 0.4541621208190918, 63, 0)
(0.15045617520809174, -0.8682684898376465, -0.13101544976234436, 0.45421117544174194, 63, 0)
(0.15033428370952606, -0.8681946396827698, -0.1310587227344513, 0.4543802738189697, 63, 0)
(0.15037542581558228, -0.8681674003601074, -0.13106347620487213, 0.45441749691963196, 63, 0)
(0.15039369463920593, -0.8681714534759521, -0.1311470866203308, 0.4543795585632324, 63, 0)
(0.15046906471252441, -0.8681676983833313, -0.13115833699703217, 0.4543584883213043, 63, 0)
(0.15052297711372375, -0.8681385517120361, -0.1312146633863449, 0.45438000559806824, 63, 0)
(0.15059371292591095, -0.8681778311729431, -0.1312432736158371, 0.4542730152606964, 63, 0)
(0.15060041844844818, -0.8681350946426392, -0.1312514990568161, 0.4543505311012268, 63, 0)
(0.15059584379196167, -0.8681206703186035, -0.13118959963321686, 0.4543975293636322, 63, 0)
